id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36679849,Appartment in München/Bogenhausen,192032868,Wolfgang,,Bogenhausen,48.15949,11.64293,Entire home/apt,27,60,2,2019-09-30,0.06,1,0,0,
36682031,IsarUBahnKolumbusplz,275710098,Brian,,Au-Haidhausen,48.12043,11.57628,Entire home/apt,85,14,0,,,1,364,0,
36769959,STUDIO WITH AMAZING VIEW OVER MUNICH & TERRACE,5353871,Jorge,,Au-Haidhausen,48.12751,11.59231,Entire home/apt,159,2,3,2021-10-17,0.32,1,99,3,
36793380,Luxurious apartment in the centre of Munich,56150636,Matthias,,Au-Haidhausen,48.12355,11.57775,Entire home/apt,235,4,1,2019-10-31,0.03,1,19,0,
36799236,Cosy appartment in BEST location |near Oktoberfest,259128201,Ludger,,Ludwigsvorstadt-Isarvorstadt,48.13114,11.56736,Entire home/apt,58,3,10,2019-10-10,0.28,1,59,0,
36854495,Nice & centrical 2 bed room flat near Königsplatz,7055941,Yorick,,Maxvorstadt,48.14921,11.56142,Entire home/apt,47,2,5,2021-08-23,0.25,1,161,2,
36909913,Hübsche Altbauwohnung 250m Zentrum/Isar,277410528,Anette,,Ludwigsvorstadt-Isarvorstadt,48.12293,11.55239,Entire home/apt,72,1,28,2021-10-24,0.79,2,0,15,
36955497,"Modernes Zimmer, direkt an der U-Bahn Station",15593239,Line,,Laim,48.13534,11.50086,Private room,112,1,1,2019-08-01,0.03,2,365,0,
36957954,*Central Studio in Schwabing West/Maxvorstadt*,54562716,Michelle,,Schwabing-West,48.15932,11.56348,Entire home/apt,72,3,14,2022-05-27,0.40,1,2,8,
36973421,Charming Appartement 10 min to Oktoberfest,8673797,Anne,,Sendling-Westpark,48.12353,11.53586,Entire home/apt,250,2,3,2019-10-06,0.09,1,54,0,
36973690,1 Zimmer Apartment,207352466,Mijodrag,,Obergiesing,48.11521,11.58851,Entire home/apt,60,3,21,2022-06-18,0.63,1,66,13,
36995045,2BedR SWT-RGB,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.13833,11.55323,Entire home/apt,700,3,1,2019-09-28,0.03,7,20,0,
37007101,Hadern WG,278226882,Günter,,Hadern,48.11527,11.49252,Private room,55,8,0,,,1,362,0,
37017571,Gemütliche Wohnung mit Balkon direkt an der UBahn,15593239,Line,,Laim,48.13645,11.50078,Entire home/apt,112,1,0,,,2,357,0,
37028898,A room with a bed in the city center of Munich,266674560,Mark,,Milbertshofen-Am Hart,48.19631,11.58457,Private room,250,2,0,,,1,365,0,
37030586,Cozy Apartment in the city directly at the metro,20120173,Patricio,,Milbertshofen-Am Hart,48.18243,11.57376,Entire home/apt,65,2,28,2022-01-21,0.83,1,265,11,
37030941,Private Room in Beautiful Appartment in the Center,35422849,Johann,,Schwabing-Freimann,48.15727,11.57984,Private room,80,3,0,,,2,0,0,
37033140,Appartment in centre of Munich (Maxvorstadt),275962914,Maxi,,Maxvorstadt,48.15226,11.57072,Entire home/apt,84,2,19,2020-10-11,0.55,1,0,0,
37037419,ruhiges LOFT Apartment + voll ausgestatteter Küche,2266917,Max,,Sendling-Westpark,48.12028,11.53184,Entire home/apt,106,28,0,,,27,221,0,
37038882,ENTHUSIASTIC BALCONY LOVERS WELCOME TO MUNICH,236710349,Monika,,Milbertshofen-Am Hart,48.17849,11.56588,Entire home/apt,108,2,4,2019-10-10,0.12,2,0,0,
37043371,The Royal Munich Villa,224496711,Khali,,Feldmoching-Hasenbergl,48.20463,11.53736,Entire home/apt,521,3,2,2022-06-03,0.34,1,95,2,
37049074,Bright room with private balcony to the courtyard,278463018,Isabelle,,Au-Haidhausen,48.1242,11.58958,Private room,45,10,13,2022-05-22,0.37,1,38,9,
37054634,Bright and Quiet Flat in Central / with balcony,69819600,Anqi,,Untergiesing-Harlaching,48.10153,11.57246,Entire home/apt,115,1,27,2021-12-26,0.76,1,0,12,
37067119,MODERN STUDIO IN CENTRAL MUNICH!,278500273,Tristan,,Milbertshofen-Am Hart,48.18821,11.54583,Entire home/apt,148,2,14,2021-09-09,0.50,1,0,5,
37069357,"Nice flat, 9 minutes from Oktoberfest, 4 people",106593763,Mark,,Bogenhausen,48.1456,11.61693,Entire home/apt,254,1,0,,,1,364,0,
37071091,COMFORTABLE APARTMENT WITH GREAT ATMOSPHERE,278830906,Severin,,Schwanthalerhöhe,48.13425,11.54631,Entire home/apt,102,2,12,2019-11-14,0.34,1,0,0,
37079503,Cozy private jungle flat in CityCentre,4897731,Alicia,,Ludwigsvorstadt-Isarvorstadt,48.12969,11.56909,Entire home/apt,160,2,23,2021-11-07,0.69,1,6,11,
37080070,Ruhiges Privatzimmer 15 Min. zur Hackerbrücke,278902791,Sabrina,,Aubing-Lochhausen-Langwied,48.14928,11.44063,Private room,49,2,2,2019-10-05,0.06,1,42,0,
37100407,Sleep in the heart of munich No2!,222159766,Ludwig,,Ludwigsvorstadt-Isarvorstadt,48.1367,11.56248,Entire home/apt,79,2,19,2020-12-21,0.61,2,0,0,
37137615,CENTRAL  APARTMENT NEAR MARIENPLATZ FOR 8 GUESTS!,279349504,Janina,,Ludwigsvorstadt-Isarvorstadt,48.12985,11.56322,Entire home/apt,108,2,3,2019-08-18,0.09,1,0,0,
37140588,LIVING IN THE MUSEUM QUARTER WITH AMAZING VIEW,138519792,Jens,,Maxvorstadt,48.14952,11.57362,Entire home/apt,108,2,26,2020-03-15,0.74,1,0,0,
37170816,"Central, Spacious Designer Studio!",267675360,Tobias,,Ludwigsvorstadt-Isarvorstadt,48.13238,11.57977,Entire home/apt,156,2,15,2022-06-03,0.43,1,96,2,
37205494,"Central, quiet, very charming and cosy appartment",92423966,Werner,,Sendling,48.11678,11.54814,Entire home/apt,79,2,1,2019-09-08,0.03,1,64,0,
37223895,Günstige und schöne Stadtwohnung,24399217,Marlen,,Schwabing-West,48.16204,11.56955,Entire home/apt,70,4,15,2022-06-06,0.45,2,30,11,
37224922,"Gemütliche Wohnung, Nähe Theresienwiese",49398196,Sarah,,Sendling,48.11951,11.54129,Entire home/apt,100,2,4,2019-10-04,0.12,1,81,0,
37229135,SMALL BUT COZY - PERFECT FOR YOUR STAY,280295261,Vishwarath,,Neuhausen-Nymphenburg,48.15744,11.54983,Entire home/apt,60,2,13,2020-09-21,0.38,1,0,0,
37229241,Spacious Designer House Near City Centre,280351131,Moritz,,Pasing-Obermenzing,48.1605,11.4811,Entire home/apt,650,3,21,2022-05-29,0.62,1,221,8,
37230628,HELLE WOHNUNG MIT GARTEN IN GRÜNER NACHBARSCHAFT,280303566,Marina,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08113,11.53101,Entire home/apt,96,2,4,2019-10-06,0.12,1,0,0,
37232576,APARTMENT WITH GARDEN & BALCONY - LOCAL FEEL,280314562,Daniel,,Ramersdorf-Perlach,48.10603,11.62305,Entire home/apt,72,2,7,2019-10-06,0.20,1,0,0,
37245732,"Private room & own bathroom, excellent transport",24825588,Hubert,,Ramersdorf-Perlach,48.09948,11.63812,Private room,41,2,11,2022-03-27,0.34,1,84,6,
37246880,"Helle 3 Zimmer Wohnung, Zimmer zu vermieten",21406636,Theresa,,Ludwigsvorstadt-Isarvorstadt,48.13038,11.55735,Private room,49,2,10,2019-12-31,0.29,1,0,0,
37253453,sehr zentral 15min bis in die Innenstadt,280464409,Momo,,Ramersdorf-Perlach,48.11177,11.63946,Shared room,110,7,0,,,1,363,0,
37264244,2 room apartment in central Munich for Oktoberfest,3574283,Philipp,,Schwabing-West,48.15997,11.57886,Entire home/apt,153,2,16,2022-06-06,0.47,1,25,14,
37268190,GROOVY APARTMENT NEAR MUNICH'S CITY CENTER,280567322,Fabian,,Neuhausen-Nymphenburg,48.1491,11.52912,Entire home/apt,84,2,1,2019-08-18,0.03,1,0,0,
37289962,"Cosy Flat 3 km from Marienplatz, 1.5km from Wiesen",278561681,Angela,,Sendling-Westpark,48.11353,11.52887,Entire home/apt,80,3,1,2019-08-22,0.03,1,0,0,
37311119,Penthouse mit Dachterrassen für bis zu 4 Personen!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11174,11.617343,Entire home/apt,999,25,18,2020-10-18,0.53,33,0,0,
37314274,"Privat Room with Bunkbed, 20mins to Citycenter",278798487,Maria,,Allach-Untermenzing,48.18268,11.48009,Private room,50,2,5,2022-04-08,0.14,1,347,2,
37321484,Modern apartment / WALKING DISTANCE to Oktoberfest,73806040,Lena,,Ludwigsvorstadt-Isarvorstadt,48.12397,11.56113,Entire home/apt,389,3,1,2019-10-06,0.03,1,89,0,
37323319,Beautiful flat with green balcony,280966053,Philip,,Au-Haidhausen,48.13732,11.61629,Entire home/apt,65,4,2,2021-08-23,0.09,1,0,1,
37357313,"zentrale 1-Zimmer Wohnung, München",137042356,Alexandra,,Neuhausen-Nymphenburg,48.16141,11.54265,Entire home/apt,66,2,10,2021-10-19,0.30,1,0,1,
37360210,"Große, zentralgelegene Wohnung in Wiesennähe",129764444,Anja,,Obergiesing,48.11963,11.58331,Entire home/apt,1900,3,0,,,3,362,0,
37361209,"Schöne, zentralgelegene Wohnung in Wiesennähe",129764444,Anja,,Au-Haidhausen,48.12198,11.58556,Entire home/apt,999,3,0,,,3,353,0,
37362533,Große schöne Wohnung (12min vom Oktoberfest),129764444,Anja,,Obergiesing,48.11805,11.58645,Entire home/apt,1900,3,0,,,3,29,0,
37362690,"1 Zimmer frei in München, 3 km zum Zentrum.",144897993,Azucena,,Au-Haidhausen,48.1195,11.57901,Private room,29,1,10,2019-08-24,0.28,1,0,0,
37379297,New flat w/ garden - only 20min to Oktoberfest,72632254,Janis,,Schwabing-Freimann,48.17588,11.58341,Private room,124,2,2,2019-09-29,0.06,1,0,0,
37383239,Lovely Loft near the Center in a arty flat share,48686689,Hubert,,Schwabing-Freimann,48.16637,11.58908,Private room,60,2,3,2019-09-29,0.09,1,0,0,
37383249,AMAZING APARTMENT WITH GARDEN,281679956,Lucas,,Laim,48.13032,11.50968,Entire home/apt,60,2,3,2019-09-10,0.09,1,0,0,
37385362,"35m^2 apartment near Giesinger Bahnhof, Munich",101470958,Inigo,,Obergiesing,48.11014,11.59514,Entire home/apt,89,2,21,2022-04-25,0.63,1,29,10,
37385851,APARTMENT IN MUNICH - EVERYBODY IS WELCOME HERE!,281712148,Felix,,Maxvorstadt,48.15449,11.56469,Entire home/apt,235,2,4,2020-01-04,0.12,1,0,0,
37418102,💥 Panorama in center next to Theresienwiese💥,94354244,Mark,,Maxvorstadt,48.14271,11.54423,Entire home/apt,269,3,2,2022-06-06,0.06,2,25,1,
37426027,"Voll möblierte, helle 3,5 Zimmer Wohnung •2 Betten",149113427,Burak,,Ramersdorf-Perlach,48.09984,11.65648,Entire home/apt,90,180,4,2019-10-12,0.12,1,77,0,
37440628,Cozy Room in Maxvorstadt,20358004,Yannick,,Maxvorstadt,48.15469,11.57291,Entire home/apt,50,5,0,,,1,0,0,
37454693,Schönes Apartment in Neubau mit Klimaanlage!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11174,11.617343,Entire home/apt,999,25,14,2020-10-11,0.41,33,0,0,
37459133,"Well located, bright and comfortable",4951817,Joseph,,Pasing-Obermenzing,48.14618,11.47902,Entire home/apt,59,3,83,2022-05-16,2.39,5,30,34,
37476119,MODERN APARTMENT NEAR THE ISAR RIVER IN MUNICH,282712074,Jan Philipp,,Obergiesing,48.11218,11.57946,Entire home/apt,156,2,0,,,1,0,0,
37477924,Brand-New Designer's Flat - in City Center,17495711,Bree,,Obergiesing,48.1176,11.58035,Entire home/apt,150,2,12,2020-08-30,0.35,1,0,0,
37483284,Cozy Flat in the heart of Munich,30174341,Halil,,Obergiesing,48.10465,11.59025,Entire home/apt,300,2,19,2020-11-02,0.55,1,0,0,
37491398,Gemütliches Wohnzimmer inklusive Willkommensmass,49651189,Annalena,,Schwabing-West,48.16123,11.57314,Private room,400,1,0,,,1,117,0,
37504209,München Messe,283092578,Patricia,,Tudering-Riem,48.13444,11.69704,Entire home/apt,150,30,0,,,1,365,0,
37508044,60 BREWERIES 1 CITY - MUNICH!,283116141,Max,,Neuhausen-Nymphenburg,48.14959,11.5392,Entire home/apt,114,2,0,,,1,0,0,
37510602,"Modernes Studio (No.1) Allianzarena, BMW, MOC, MTC",138715364,Thomas,,Milbertshofen-Am Hart,48.20242,11.58435,Entire home/apt,112,1,36,2022-06-06,1.15,4,117,15,
37520597,★ Gorgeous Private Room ★Prime Location ★,5653479,Alina,,Au-Haidhausen,48.12743,11.60041,Private room,55,3,15,2021-10-16,0.44,1,0,8,
37526110,6 Personen - In 10 Minuten zum Oktoberfest,282693523,Andreas,,Ludwigsvorstadt-Isarvorstadt,48.12731,11.57593,Shared room,600,1,0,,,1,365,0,
37551743,Modernes Business Appartement München,249602552,Boardinghouse  Amalienburg,,Pasing-Obermenzing,48.16519,11.4868,Private room,60,6,4,2022-01-18,0.39,9,258,4,
37552051,THE RIGHT PLACE FOR YOUR STAY IN MUNICH,283622571,Dana,,Bogenhausen,48.15755,11.61521,Entire home/apt,66,2,8,2019-10-20,0.24,1,0,0,
37563234,Apartment in the heart of Munich,194156112,Mousaab,,Schwabing-West,48.15918,11.56601,Entire home/apt,86,1,8,2021-09-15,0.24,1,0,3,
37574141,STUDIO APARTMENT WITH VIEW OF BAVARIAN ALPS,283873176,Daniel,,Schwabing-Freimann,48.1755,11.58824,Entire home/apt,66,2,1,2019-09-13,0.03,1,0,0,
37581992,Gorgeous sunny 3 room flat in hip neighborhood,3794402,Kari,,Ludwigsvorstadt-Isarvorstadt,48.12823,11.5692,Entire home/apt,150,3,10,2022-06-03,0.30,1,233,7,
37587306,Heartwarming bedroom in a cozy old flat,205429843,Adrian,,Au-Haidhausen,48.13783,11.61934,Private room,48,2,16,2021-10-03,0.46,1,0,3,
37591960,Cozy Cat Cave,27641111,Robert,,Bogenhausen,48.14306,11.623,Entire home/apt,96,3,7,2022-05-29,0.21,1,47,1,
37617511,Oktoberfest 2019,36027913,Dagmar,,Ludwigsvorstadt-Isarvorstadt,48.12834,11.55983,Private room,300,7,0,,,1,87,0,
37642791,Nice and Cozyy,283200717,Wafaa,,Sendling-Westpark,48.11576,11.5232,Entire home/apt,999,2,0,,,1,365,0,
37646380,88 qm absolut ruhig im Westen von München,284449191,Oliver,,Allach-Untermenzing,48.1795,11.46534,Entire home/apt,120,7,12,2022-05-28,0.36,1,0,1,
37648148,Comfy room for 2 Persons. 15-20 min to center,284462590,Felix,,Pasing-Obermenzing,48.15004,11.47094,Private room,32,2,1,2019-09-22,0.03,1,0,0,
37648404,Charmante Altbauwohnung mit Balkon im Hinterhaus,12206020,Mirjam,,Neuhausen-Nymphenburg,48.14862,11.53827,Entire home/apt,116,5,2,2019-10-05,0.06,1,17,0,
37650534,Ruhiges und zentrales Privatzimmer in München,78103368,Rosario,,Berg am Laim,48.12356,11.63636,Private room,55,2,1,2019-11-28,0.03,2,0,0,
37654617,New Munich Style Apartment • Vallies <3,227589395,Johanna,,Feldmoching-Hasenbergl,48.19259,11.54741,Entire home/apt,200,3,75,2022-06-08,2.24,4,102,48,
37695994,Hip&Modern apartment in Munich City Center!!,37737542,José,,Ludwigsvorstadt-Isarvorstadt,48.13131,11.57272,Entire home/apt,125,2,3,2019-11-03,0.09,1,0,0,
37697189,Suite / family apartment (ca. 60 sqm) with kitchen,178592257,Schiller5,,Ludwigsvorstadt-Isarvorstadt,48.1348,11.55669,Hotel room,480,1,2,2020-08-29,0.09,5,13,0,
37697364,Little quiet apartment in the heart of Munich.,5060046,Malena,,Maxvorstadt,48.15031,11.58444,Entire home/apt,66,21,2,2019-11-02,0.06,1,0,0,
37698490,Hotel Fidelio Zentrum,172463689,Michele,,Ludwigsvorstadt-Isarvorstadt,48.133,11.5577,Hotel room,65,1,9,2020-09-27,0.26,4,0,0,
37699563,Superior single room / Studio with kitchenette,178592257,Schiller5,,Ludwigsvorstadt-Isarvorstadt,48.13475,11.55813,Hotel room,269,1,0,,,5,13,0,
37699704,Zentrales City Apartement,246725801,Abdel,,Schwabing-West,48.16081,11.56799,Entire home/apt,75,1,20,2021-11-27,0.66,1,179,3,
37700734,Nice flat 2 rooms opposite Olympiapark,34635652,Ricardo,,Schwabing-West,48.17594,11.55965,Entire home/apt,200,10,0,,,1,355,0,
37701711,Private Condo in Munich West,83528228,Thomas,,Laim,48.14148,11.51096,Entire home/apt,45,30,4,2019-10-06,0.12,1,51,0,
37703713,APARTMENT NEAR THE ENGLISH GARDEN,284962666,Christian,,Schwabing-West,48.17551,11.58036,Entire home/apt,78,2,12,2019-12-13,0.36,1,0,0,
37704145,Mini-Appartement in Schwabing,193696886,Laura,,Schwabing-West,48.16287,11.57407,Entire home/apt,120,3,0,,,1,140,0,
37706453,Cozy central Apartment,62258630,Mucky,,Untergiesing-Harlaching,48.1193,11.57098,Entire home/apt,85,4,13,2022-06-07,0.39,1,9,6,
37707945,Helle Souterrain-Wohnung mit eigenem Eingang,285006134,Elisabeth,,Ramersdorf-Perlach,48.0816,11.67203,Entire home/apt,50,30,7,2021-02-28,0.21,1,0,0,
37722993,Central Room with two terraces and wide kitchen,74423523,Maurice,,Schwabing-West,48.16924,11.57739,Private room,80,1,3,2022-01-03,0.09,2,0,1,
37735575,Spacious place to stay in Munich,285252218,Wahel,,Sendling-Westpark,48.11238,11.53178,Private room,47,2,138,2022-06-16,4.12,1,245,55,
37745064,Zentrale Wohnung in München,252261602,Stephan,,Ramersdorf-Perlach,48.09403,11.63024,Entire home/apt,150,2,0,,,1,83,0,
37766990,Cozy flat (25 m2) in the city center!!!,46619831,Lina,,Altstadt-Lehel,48.13441,11.57354,Entire home/apt,50,1,8,2020-02-16,0.24,1,0,0,
37776103,Cozy one room apartment,67414198,Corina,,Berg am Laim,48.12772,11.61855,Entire home/apt,89,4,13,2022-04-08,0.38,1,259,7,
37786286,Top Apartment mit Klimaanlage!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11174,11.617343,Entire home/apt,999,25,9,2021-10-24,0.28,33,0,6,
37791407,Premium Zimmer,285966695,Classik Hotel,,Tudering-Riem,48.13968,11.68159,Private room,265,1,0,,,3,354,0,
37791888,Apartment,285966695,Classik Hotel,,Tudering-Riem,48.13832,11.68756,Private room,282,1,13,2021-07-04,0.41,3,307,1,
37792261,STUDIO WITH BALCONY AT THE ISAR,285997651,Julia,,Ludwigsvorstadt-Isarvorstadt,48.12705,11.57169,Entire home/apt,78,2,21,2020-09-06,0.62,1,0,0,
37793282,Schöne 2 Zimmer Wohnung in München Schwabing,157508079,Kaia,,Maxvorstadt,48.15565,11.56065,Entire home/apt,150,5,4,2022-05-28,0.12,1,6,1,
37793616,Im Herzen Johanneskirchen´s II,249241133,Glause,,Bogenhausen,48.17066,11.64283,Private room,25,1,0,,,1,0,0,
37795433,Classik Zimmer,285966695,Classik Hotel,,Tudering-Riem,48.1395,11.68785,Private room,213,1,3,2022-06-13,0.10,3,325,2,
37797678,Clean and cosy appartment in central location,121631024,Michael,,Ludwigsvorstadt-Isarvorstadt,48.12869,11.5525,Entire home/apt,99,2,3,2019-10-06,0.09,1,0,0,
37797930,Zentrale Gartenwohnung in Schwabing,70923860,Ottilie,,Schwabing-Freimann,48.17731,11.61018,Entire home/apt,105,2,7,2022-04-16,0.23,2,3,1,
37799811,Design Flat,91980632,Martin,,Sendling,48.10426,11.53624,Entire home/apt,120,3,2,2019-10-08,0.06,1,0,0,
37800302,"15 min Oktoberfest,  Bad en suite, eigene Terrasse",286072538,Wiebke,,Sendling-Westpark,48.11255,11.52316,Private room,150,2,6,2019-10-08,0.18,2,23,0,
37805806,"15 min Oktoberfest, eigenes Bad mit Badewanne",286072538,Wiebke,,Sendling-Westpark,48.11294,11.52367,Private room,150,2,6,2019-10-06,0.18,2,43,0,
37818145,UNIQUE HOME IN TRANQUIL NEIGHBORHOOD,286253668,Adrian,,Ramersdorf-Perlach,48.10021,11.60773,Entire home/apt,60,2,5,2019-10-06,0.15,1,0,0,
37820534,Cozy room next to octoberfest,129420,Franziska,,Schwanthalerhöhe,48.13559,11.54219,Private room,180,2,0,,,1,88,0,
37822569,Neubau - Wohnung mit Klimaanlage,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11174,11.617343,Entire home/apt,999,25,17,2021-11-25,0.50,33,0,9,
37824450,"Bright, spacious and authentic Munich Studio",286297645,Elizabeth,,Neuhausen-Nymphenburg,48.15185,11.53921,Entire home/apt,105,2,7,2019-10-24,0.21,1,0,0,
37826851,Cozy & large apartment in front of the Isar River,266935800,Tatiane,,Ludwigsvorstadt-Isarvorstadt,48.12199,11.56253,Entire home/apt,85,3,2,2020-01-04,0.06,1,0,0,
37856766,Rosa,286712526,Rosa,,Maxvorstadt,48.15591,11.56628,Private room,49,1,15,2022-06-19,0.45,1,23,6,
37858503,Nice Room for one,150161997,Ovidiu,,Bogenhausen,48.14081,11.61388,Private room,81,3,33,2022-03-29,0.99,1,233,9,
37873437,Munich Haidhausen Apartment 1.5 rooms carparking,5907773,Volker,,Au-Haidhausen,48.12811,11.58817,Entire home/apt,75,14,3,2022-06-04,0.15,1,128,2,
37873670,Walk to the Oktoberfest,40383231,Lutz,,Neuhausen-Nymphenburg,48.14935,11.54286,Private room,115,2,1,2019-09-29,0.03,2,90,0,
37880285,Lovely central studio in the heart of Munich,10412701,Gianluca,,Maxvorstadt,48.14773,11.57449,Entire home/apt,75,2,28,2021-11-25,0.81,1,0,7,
37890693,COZY APARTMENT CLOSE TO OLYMPIC PARK,287032828,Aaron,,Milbertshofen-Am Hart,48.1801,11.57055,Entire home/apt,96,2,3,2019-12-28,0.09,1,0,0,
37893632,Appartment zentral Implerstraße (direkt an U3/U6),59716430,Astrid,,Sendling,48.12095,11.55127,Entire home/apt,56,4,4,2021-09-26,0.12,1,3,2,
37894746,APARTMENT IN CENTRAL AREA - CLOSE TO EVERYTHING,287060578,Gottfried,,Schwabing-Freimann,48.16,11.58095,Entire home/apt,96,2,21,2020-07-15,0.61,1,0,0,
37897202,"CLOSE TO OKTOBERFEST,2 Room, COZY,FRIENDLY,ZENTRAL",97102428,Daniel,,Sendling-Westpark,48.12794,11.53216,Entire home/apt,81,3,44,2022-06-06,1.29,1,186,18,
37898454,Spacious room - close to Oktoberfest and downtown,38529059,Doris,,Ludwigsvorstadt-Isarvorstadt,48.12963,11.56418,Private room,180,3,1,2019-09-23,0.03,1,156,0,
37900070,Munich Germany accomodation private,287099147,Henrik,,Aubing-Lochhausen-Langwied,48.15153,11.43924,Private room,89,8,0,,,3,365,0,
37900134,Moderne 90 qm Wohnung im Herzen Münchens,63094306,Paul,,Sendling,48.11634,11.55219,Entire home/apt,500,1,0,,,1,176,0,
37900538,APARTMENT NEAR THE OCTOBERFEST,287102402,Mathias,,Sendling,48.12371,11.54364,Entire home/apt,96,2,4,2019-10-03,0.12,1,0,0,
37908023,Lovely Designer-Flat in Central Munich,264240646,Julia,,Maxvorstadt,48.15177,11.56004,Entire home/apt,135,3,28,2022-06-07,0.83,1,0,17,
37925120,HIP GLOCKENBACHVIERTEL / 5MIN TO MARIENPLATZ,30818574,Jasmin,,Ludwigsvorstadt-Isarvorstadt,48.12918,11.57714,Private room,140,1,4,2019-10-08,0.12,1,75,0,
37925974,The Suite 98-Munich East,43154466,Pardman,,Tudering-Riem,48.11753,11.65978,Private room,65,1,4,2019-12-06,0.12,1,47,0,
37927264,Room in Central Attic Flat close to Oktoberfest,78588047,Herr,,Obergiesing,48.11226,11.58492,Private room,150,1,0,,,1,364,0,
37928656,Bright room in the city center,100543936,Martin,,Altstadt-Lehel,48.1334,11.58559,Private room,60,15,0,,,1,53,0,
37930277,Private accomodation Munich,287099147,Henrik,,Aubing-Lochhausen-Langwied,48.15002,11.44008,Private room,89,8,0,,,3,30,0,
37931015,Stylish Apartment - 30 Minutes from OKTOBERFEST,25183990,Reda,,Bogenhausen,48.16184,11.64221,Private room,100,8,1,2019-09-22,0.03,2,58,0,
37939918,Wohnen auf Zeit an der Münchner Freiheit,287536823,Siegmar,,Schwabing-Freimann,48.16253,11.58817,Private room,38,30,26,2021-12-17,0.78,1,92,14,
37948280,Studio Appartement with Balcony,80669079,Isabelle,,Schwabing-Freimann,48.17513,11.58273,Entire home/apt,100,2,1,2019-09-24,0.03,1,17,0,
37951410,Gemütliches Zimmer nähe BMW,286887215,Lulit,,Milbertshofen-Am Hart,48.18438,11.57343,Private room,35,2,10,2021-08-28,0.29,2,0,1,
37970797,Gemütliche 2 Zimmerwohnung Nähe Oktoberfest,287867664,Michele,,Maxvorstadt,48.14293,11.54039,Entire home/apt,499,1,4,2019-10-06,0.12,1,98,0,
